timestamp,endpoint,userId,success,fail,min_ms,max_ms,avg_ms,total_requests
2025-10-05T10:25:12.761787,interactions,user_785195,0,1,0.010799994925037026,0.010799994925037026,0.01,1
2025-10-05T10:25:12.764545,interactions,user_301659,0,1,0.011999996786471456,0.011999996786471456,0.01,1
2025-10-05T10:25:12.766734,interactions,user_639362,0,1,0.008700000762473792,0.008700000762473792,0.01,1
2025-10-05T10:25:12.769250,interactions,user_39946,0,1,0.009900002623908222,0.009900002623908222,0.01,1
2025-10-05T10:25:12.773040,interactions,user_793286,0,1,0.010399999155197293,0.010399999155197293,0.01,1
2025-10-05T10:25:12.776912,interactions,user_225743,0,1,0.011999996786471456,0.011999996786471456,0.01,1
2025-10-05T10:25:12.779234,interactions,user_836493,0,1,0.010399999155197293,0.010399999155197293,0.01,1
2025-10-05T10:25:12.781449,interactions,user_850248,0,1,0.009999996109399945,0.009999996109399945,0.01,1
2025-10-05T10:25:12.783786,interactions,user_179034,0,1,0.009900002623908222,0.009900002623908222,0.01,1
2025-10-05T10:25:12.787095,interactions,user_286293,0,1,0.01069999416358769,0.01069999416358769,0.01,1
2025-10-05T10:25:12.893470,interactions,user_360414,0,1,0.008800001523923129,0.008800001523923129,0.01,1
2025-10-05T10:25:12.896342,interactions,user_143305,0,1,0.009499999578110874,0.009499999578110874,0.01,1
2025-10-05T10:25:12.898563,interactions,user_822534,0,1,0.009000003046821803,0.009000003046821803,0.01,1
2025-10-05T10:25:12.901244,interactions,user_119633,0,1,0.010000003385357559,0.010000003385357559,0.01,1
2025-10-05T10:25:12.905298,interactions,user_926581,0,1,0.013600001693703234,0.013600001693703234,0.01,1
2025-10-05T10:25:12.910136,interactions,user_177583,0,1,0.011600001016631722,0.011600001016631722,0.01,1
2025-10-05T10:25:12.912535,interactions,user_453487,0,1,0.01080000220099464,0.01080000220099464,0.01,1
2025-10-05T10:25:12.915045,interactions,user_885576,0,1,0.00839999847812578,0.00839999847812578,0.01,1
2025-10-05T10:25:12.918220,interactions,user_328686,0,1,0.00979999458650127,0.00979999458650127,0.01,1
2025-10-05T10:25:12.924287,interactions,user_697399,0,1,0.009700001101009548,0.009700001101009548,0.01,1
2025-10-05T10:25:12.926614,interactions,user_430836,0,1,0.008600000001024455,0.008600000001024455,0.01,1
2025-10-05T10:25:12.929216,interactions,user_777451,0,1,0.009899995347950608,0.009899995347950608,0.01,1
2025-10-05T10:25:12.932662,interactions,user_706365,0,1,0.01069999416358769,0.01069999416358769,0.01,1
2025-10-05T10:25:12.935323,interactions,user_137751,0,1,0.009399998816661537,0.009399998816661537,0.01,1
2025-10-05T10:25:12.939039,interactions,user_415706,0,1,0.008800001523923129,0.008800001523923129,0.01,1
2025-10-05T10:25:12.942596,interactions,user_802336,0,1,0.00839999847812578,0.00839999847812578,0.01,1
2025-10-05T10:25:12.945194,interactions,user_810567,0,1,0.009000003046821803,0.009000003046821803,0.01,1
2025-10-05T10:25:12.948750,interactions,user_503961,0,1,0.01080000220099464,0.01080000220099464,0.01,1
2025-10-05T10:25:12.951539,interactions,user_16550,0,1,0.011500000255182385,0.011500000255182385,0.01,1
2025-10-05T10:25:12.956188,interactions,user_729700,0,1,0.0092999980552122,0.0092999980552122,0.01,1
2025-10-05T10:25:12.959218,interactions,user_942880,0,1,0.011000003723893315,0.011000003723893315,0.01,1
2025-10-05T10:25:12.962093,interactions,user_271519,0,1,0.009900002623908222,0.009900002623908222,0.01,1
2025-10-05T10:25:12.965563,interactions,user_110864,0,1,0.0092999980552122,0.0092999980552122,0.01,1
2025-10-05T10:25:12.968300,interactions,user_558865,0,1,0.009400006092619151,0.009400006092619151,0.01,1
2025-10-05T10:25:12.972393,interactions,user_263123,0,1,0.011799995263572782,0.011799995263572782,0.01,1
2025-10-05T10:25:12.975141,interactions,user_580060,0,1,0.009099996532313526,0.009099996532313526,0.01,1
2025-10-05T10:25:12.977358,interactions,user_850059,0,1,0.008800001523923129,0.008800001523923129,0.01,1
2025-10-05T10:25:12.979522,interactions,user_967530,0,1,0.009300005331169814,0.009300005331169814,0.01,1
2025-10-05T10:25:12.981722,interactions,user_114095,0,1,0.007400005415547639,0.007400005415547639,0.01,1
2025-10-05T10:25:12.984076,interactions,user_554632,0,1,0.009800001862458885,0.009800001862458885,0.01,1
2025-10-05T10:25:12.988761,interactions,user_704633,0,1,0.009499999578110874,0.009499999578110874,0.01,1
2025-10-05T10:25:12.992427,interactions,user_420883,0,1,0.010099996870849282,0.010099996870849282,0.01,1
2025-10-05T10:25:12.995808,interactions,user_467973,0,1,0.008899995009414852,0.008899995009414852,0.01,1
2025-10-05T10:25:12.998757,interactions,user_627705,0,1,0.008900002285372466,0.008900002285372466,0.01,1
2025-10-05T10:25:13.001253,interactions,user_528327,0,1,0.010700001439545304,0.010700001439545304,0.01,1
2025-10-05T10:25:13.004802,interactions,user_546287,0,1,0.011599993740674108,0.011599993740674108,0.01,1
2025-10-05T10:25:13.007838,interactions,user_950949,0,1,0.010099996870849282,0.010099996870849282,0.01,1
2025-10-05T10:25:13.010524,interactions,user_967956,0,1,0.010700001439545304,0.010700001439545304,0.01,1
2025-10-05T10:25:13.012916,interactions,user_574396,0,1,0.008900002285372466,0.008900002285372466,0.01,1
2025-10-05T10:25:13.015146,interactions,user_819248,0,1,0.008700000762473792,0.008700000762473792,0.01,1
2025-10-05T10:25:13.278221,embedding,anon,5,0,0.01460000203223899,0.01460000203223899,0.01,5
2025-10-05T10:25:13.289551,embedding,anon,5,0,0.024199995095841587,0.024199995095841587,0.02,5
2025-10-05T10:25:13.292884,embedding,anon,5,0,0.01809999957913533,0.01809999957913533,0.02,5
2025-10-05T10:25:13.298678,embedding,anon,5,0,0.019999999494757503,0.019999999494757503,0.02,5
2025-10-05T10:25:13.301476,embedding,anon,5,0,0.016000005416572094,0.016000005416572094,0.02,5
2025-10-05T10:25:13.306893,embedding,anon,5,0,0.015900004655122757,0.015900004655122757,0.02,5
2025-10-05T10:25:13.309568,embedding,anon,5,0,0.01630000042496249,0.01630000042496249,0.02,5
2025-10-05T10:25:13.312188,embedding,anon,5,0,0.01750000228639692,0.01750000228639692,0.02,5
2025-10-05T10:25:13.316249,embedding,anon,5,0,0.013799995940644294,0.013799995940644294,0.01,5
2025-10-05T10:25:13.322249,embedding,anon,5,0,0.013999997463542968,0.013999997463542968,0.01,5
2025-10-05T10:25:13.325178,embedding,anon,5,0,0.017400001524947584,0.017400001524947584,0.02,5
2025-10-05T10:25:13.329752,embedding,anon,5,0,0.021899999410379678,0.021899999410379678,0.02,5
2025-10-05T10:25:13.333616,embedding,anon,5,0,0.013600001693703234,0.013600001693703234,0.01,5
2025-10-05T10:25:13.343871,embedding,anon,5,0,0.016400001186411828,0.016400001186411828,0.02,5
2025-10-05T10:25:13.347417,embedding,anon,5,0,0.014400000509340316,0.014400000509340316,0.01,5
2025-10-05T10:25:13.351149,embedding,anon,5,0,0.017400001524947584,0.017400001524947584,0.02,5
2025-10-05T10:25:13.356265,embedding,anon,5,0,0.018500002624932677,0.018500002624932677,0.02,5
2025-10-05T10:25:13.360596,embedding,anon,5,0,0.017099999240599573,0.017099999240599573,0.02,5
2025-10-05T10:25:13.363204,embedding,anon,5,0,0.015099998563528061,0.015099998563528061,0.02,5
2025-10-05T10:25:13.366491,embedding,anon,5,0,0.018200000340584666,0.018200000340584666,0.02,5
2025-10-05T10:25:13.473236,embedding,anon,20,0,0.046799999836366624,0.046799999836366624,0.05,20
2025-10-05T10:29:15.952776,recommendations,user_659341,1,0,404.2475999958697,404.2475999958697,404.25,1
2025-10-05T10:29:15.981709,recommendations,user_238518,1,0,432.7696000036667,432.7696000036667,432.77,1
2025-10-05T10:29:16.054973,recommendations,user_195939,1,0,499.0484000009019,499.0484000009019,499.05,1
2025-10-05T10:29:16.085901,recommendations,user_172784,1,0,534.1117999996641,534.1117999996641,534.11,1
2025-10-05T10:29:16.123575,recommendations,user_793999,1,0,568.894600000931,568.894600000931,568.89,1
2025-10-05T10:29:16.230215,recommendations,user_338154,1,0,681.4584000021568,681.4584000021568,681.46,1
2025-10-05T10:29:16.402508,recommendations,user_504918,1,0,848.3156000002054,848.3156000002054,848.32,1
2025-10-05T10:29:16.433578,recommendations,user_867142,1,0,871.3854999950854,871.3854999950854,871.39,1
2025-10-05T10:29:16.527928,recommendations,user_630219,1,0,972.1751999968546,972.1751999968546,972.18,1
2025-10-05T10:29:16.568445,recommendations,user_929103,1,0,1019.5420999953058,1019.5420999953058,1019.54,1
2025-10-05T10:29:16.599076,recommendations,user_987321,1,0,1036.4064000023063,1036.4064000023063,1036.41,1
2025-10-05T10:29:16.642240,recommendations,user_64023,1,0,1079.1167999996105,1079.1167999996105,1079.12,1
2025-10-05T10:29:16.657339,recommendations,user_105847,1,0,1095.305399998324,1095.305399998324,1095.31,1
2025-10-05T10:29:16.700201,recommendations,user_889674,1,0,1137.03859999805,1137.03859999805,1137.04,1
2025-10-05T10:29:16.783463,recommendations,user_46752,1,0,1219.2624000017531,1219.2624000017531,1219.26,1
2025-10-05T10:29:16.817407,recommendations,user_312858,1,0,1251.8961999958265,1251.8961999958265,1251.9,1
2025-10-05T10:29:16.854539,recommendations,user_317010,1,0,1288.4341000026325,1288.4341000026325,1288.43,1
2025-10-05T10:29:16.962570,recommendations,user_322306,1,0,1397.3828999951365,1397.3828999951365,1397.38,1
2025-10-05T10:29:16.983177,recommendations,user_236737,1,0,1417.0766999959596,1417.0766999959596,1417.08,1
2025-10-05T10:29:17.067440,recommendations,user_557736,1,0,1501.0427000015625,1501.0427000015625,1501.04,1
2025-10-05T10:29:17.242630,recommendations,user_947717,1,0,1674.6689999999944,1674.6689999999944,1674.67,1
2025-10-05T10:29:17.258726,recommendations,user_175202,1,0,1691.6798000020208,1691.6798000020208,1691.68,1
2025-10-05T10:29:17.437583,recommendations,user_636065,1,0,1873.0892000021413,1873.0892000021413,1873.09,1
2025-10-05T10:29:17.454900,recommendations,user_467262,1,0,1886.85109999642,1886.85109999642,1886.85,1
2025-10-05T10:29:17.473546,recommendations,user_457931,1,0,1906.2498999992386,1906.2498999992386,1906.25,1
2025-10-05T10:29:17.569043,recommendations,user_989399,1,0,1997.3213999983273,1997.3213999983273,1997.32,1
2025-10-05T10:29:17.643752,recommendations,user_249620,1,0,2084.4891000015195,2084.4891000015195,2084.49,1
2025-10-05T10:29:17.669055,recommendations,user_168599,1,0,2100.416300003417,2100.416300003417,2100.42,1
2025-10-05T10:29:17.823646,recommendations,user_8579,1,0,2254.6788999970886,2254.6788999970886,2254.68,1
2025-10-05T10:29:17.934086,recommendations,user_960653,1,0,2379.740299998957,2379.740299998957,2379.74,1
2025-10-05T10:29:17.941069,recommendations,user_748388,1,0,2370.2522999956273,2370.2522999956273,2370.25,1
2025-10-05T10:29:18.121615,recommendations,user_968415,1,0,2550.6777000045986,2550.6777000045986,2550.68,1
2025-10-05T10:29:18.263520,recommendations,user_14304,1,0,2691.8614999958663,2691.8614999958663,2691.86,1
2025-10-05T10:29:18.447118,recommendations,user_361404,1,0,2887.1652000016184,2887.1652000016184,2887.17,1
2025-10-05T10:29:18.458624,recommendations,user_435708,1,0,2898.196900001494,2898.196900001494,2898.2,1
2025-10-05T10:29:18.711719,recommendations,user_242122,1,0,3145.5889999997453,3145.5889999997453,3145.59,1
2025-10-05T10:29:18.728245,recommendations,user_499266,1,0,3156.3360000000102,3156.3360000000102,3156.34,1
2025-10-05T10:29:18.747082,recommendations,user_95834,1,0,3174.57679999643,3174.57679999643,3174.58,1
2025-10-05T10:29:18.756575,recommendations,user_453223,1,0,3184.007299998484,3184.007299998484,3184.01,1
2025-10-05T10:29:18.802061,recommendations,user_474220,1,0,3235.751499996695,3235.751499996695,3235.75,1
2025-10-05T10:29:18.871634,recommendations,user_32321,1,0,3301.164200005587,3301.164200005587,3301.16,1
2025-10-05T10:29:18.907381,recommendations,user_669609,1,0,3335.979600000428,3335.979600000428,3335.98,1
2025-10-05T10:29:18.918145,recommendations,user_313977,1,0,3345.172699999239,3345.172699999239,3345.17,1
2025-10-05T10:29:19.090798,recommendations,user_740952,1,0,3512.1308000016143,3512.1308000016143,3512.13,1
2025-10-05T10:29:19.145535,recommendations,user_148149,1,0,3577.0862999997917,3577.0862999997917,3577.09,1
2025-10-05T10:29:19.171279,recommendations,user_996464,1,0,3598.0188000030466,3598.0188000030466,3598.02,1
2025-10-05T10:29:19.358125,recommendations,user_954516,1,0,3783.856800000649,3783.856800000649,3783.86,1
2025-10-05T10:29:19.455040,recommendations,user_398535,1,0,3881.269699995755,3881.269699995755,3881.27,1
2025-10-05T10:29:19.547550,recommendations,user_881844,1,0,3977.3989000022993,3977.3989000022993,3977.4,1
2025-10-05T10:29:19.714282,recommendations,user_226999,1,0,4144.936400000006,4144.936400000006,4144.94,1
2025-10-05T10:29:20.094345,recommendations,anon,1,0,291.8869000059203,291.8869000059203,291.89,1
2025-10-05T10:29:42.440788,interactions,user_39354,0,1,0.012299999070819467,0.012299999070819467,0.01,1
2025-10-05T10:29:42.443982,interactions,user_248898,0,1,0.014999997802078724,0.014999997802078724,0.01,1
2025-10-05T10:29:42.446269,interactions,user_246998,0,1,0.008499999239575118,0.008499999239575118,0.01,1
2025-10-05T10:29:42.448422,interactions,user_905401,0,1,0.006900001608300954,0.006900001608300954,0.01,1
2025-10-05T10:29:42.451461,interactions,user_257329,0,1,0.006499998562503606,0.006499998562503606,0.01,1
2025-10-05T10:29:42.453743,interactions,user_497431,0,1,0.01069999416358769,0.01069999416358769,0.01,1
2025-10-05T10:29:42.456088,interactions,user_263190,0,1,0.011799995263572782,0.011799995263572782,0.01,1
2025-10-05T10:29:42.459584,interactions,user_133627,0,1,0.014699995517730713,0.014699995517730713,0.01,1
2025-10-05T10:29:42.461973,interactions,user_104748,0,1,0.011900003300979733,0.011900003300979733,0.01,1
2025-10-05T10:29:42.464963,interactions,user_506739,0,1,0.010599993402138352,0.010599993402138352,0.01,1
2025-10-05T10:29:42.577971,interactions,user_608119,0,1,0.00910000380827114,0.00910000380827114,0.01,1
2025-10-05T10:29:42.586395,interactions,user_635634,0,1,0.009900002623908222,0.009900002623908222,0.01,1
2025-10-05T10:29:42.591189,interactions,user_210921,0,1,0.015900004655122757,0.015900004655122757,0.02,1
2025-10-05T10:29:42.597223,interactions,user_263470,0,1,0.008600000001024455,0.008600000001024455,0.01,1
2025-10-05T10:29:42.604236,interactions,user_818017,0,1,0.011800002539530396,0.011800002539530396,0.01,1
2025-10-05T10:29:42.610578,interactions,user_831139,0,1,0.009399998816661537,0.009399998816661537,0.01,1
2025-10-05T10:29:42.613978,interactions,user_26607,0,1,0.010799994925037026,0.010799994925037026,0.01,1
2025-10-05T10:29:42.617138,interactions,user_51719,0,1,0.009000003046821803,0.009000003046821803,0.01,1
2025-10-05T10:29:42.626521,interactions,user_379951,0,1,0.011999996786471456,0.011999996786471456,0.01,1
2025-10-05T10:29:42.629451,interactions,user_737516,0,1,0.009900002623908222,0.009900002623908222,0.01,1
2025-10-05T10:29:42.633927,interactions,user_113493,0,1,0.011000003723893315,0.011000003723893315,0.01,1
2025-10-05T10:29:42.636708,interactions,user_16960,0,1,0.012399999832268804,0.012399999832268804,0.01,1
2025-10-05T10:29:42.641076,interactions,user_588440,0,1,0.011400006769690663,0.011400006769690663,0.01,1
2025-10-05T10:29:42.646631,interactions,user_965235,0,1,0.011800002539530396,0.011800002539530396,0.01,1
2025-10-05T10:29:42.658761,interactions,user_322472,0,1,0.010199997632298619,0.010199997632298619,0.01,1
2025-10-05T10:29:42.665698,interactions,user_278874,0,1,0.012700002116616815,0.012700002116616815,0.01,1
2025-10-05T10:29:42.672812,interactions,user_625830,0,1,0.011199997970834374,0.011199997970834374,0.01,1
2025-10-05T10:29:42.676562,interactions,user_293315,0,1,0.010299998393747956,0.010299998393747956,0.01,1
2025-10-05T10:29:42.681694,interactions,user_845900,0,1,0.010799994925037026,0.010799994925037026,0.01,1
2025-10-05T10:29:42.688404,interactions,user_370641,0,1,0.010700001439545304,0.010700001439545304,0.01,1
2025-10-05T10:29:42.692431,interactions,user_102044,0,1,0.009499999578110874,0.009499999578110874,0.01,1
2025-10-05T10:29:42.696877,interactions,user_449377,0,1,0.010600000678095967,0.010600000678095967,0.01,1
2025-10-05T10:29:42.708559,interactions,user_428217,0,1,0.011200005246791989,0.011200005246791989,0.01,1
2025-10-05T10:29:42.717184,interactions,user_684264,0,1,0.011600001016631722,0.011600001016631722,0.01,1
2025-10-05T10:29:42.725559,interactions,user_660097,0,1,0.0109999964479357,0.0109999964479357,0.01,1
2025-10-05T10:29:42.736144,interactions,user_801728,0,1,0.009399998816661537,0.009399998816661537,0.01,1
2025-10-05T10:29:42.741795,interactions,user_146473,0,1,0.009199997293762863,0.009199997293762863,0.01,1
2025-10-05T10:29:42.751370,interactions,user_961641,0,1,0.01030000566970557,0.01030000566970557,0.01,1
2025-10-05T10:29:42.761029,interactions,user_962962,0,1,0.06690000009257346,0.06690000009257346,0.07,1
2025-10-05T10:29:42.768777,interactions,user_47460,0,1,0.01030000566970557,0.01030000566970557,0.01,1
2025-10-05T10:29:42.771511,interactions,user_789755,0,1,0.009999996109399945,0.009999996109399945,0.01,1
2025-10-05T10:29:42.773875,interactions,user_801081,0,1,0.00910000380827114,0.00910000380827114,0.01,1
2025-10-05T10:29:42.783469,interactions,user_281262,0,1,0.014200006262399256,0.014200006262399256,0.01,1
2025-10-05T10:29:42.786342,interactions,user_162334,0,1,0.011399999493733048,0.011399999493733048,0.01,1
2025-10-05T10:29:42.790283,interactions,user_114057,0,1,0.010399999155197293,0.010399999155197293,0.01,1
2025-10-05T10:29:42.792789,interactions,user_4983,0,1,0.010600000678095967,0.010600000678095967,0.01,1
2025-10-05T10:29:42.795961,interactions,user_144856,0,1,0.010299998393747956,0.010299998393747956,0.01,1
2025-10-05T10:29:42.798927,interactions,user_435440,0,1,0.01189999602502212,0.01189999602502212,0.01,1
2025-10-05T10:29:42.801486,interactions,user_967009,0,1,0.01290000363951549,0.01290000363951549,0.01,1
2025-10-05T10:29:42.803986,interactions,user_325902,0,1,0.010600000678095967,0.010600000678095967,0.01,1
2025-10-05T10:29:43.225532,embedding,anon,5,0,0.012699994840659201,0.012699994840659201,0.01,5
2025-10-05T10:29:43.233543,embedding,anon,5,0,0.020399995264597237,0.020399995264597237,0.02,5
2025-10-05T10:29:43.236813,embedding,anon,5,0,0.024499997380189598,0.024499997380189598,0.02,5
2025-10-05T10:29:43.239941,embedding,anon,5,0,0.0242000023717992,0.0242000023717992,0.02,5
2025-10-05T10:29:43.243605,embedding,anon,5,0,0.02220000169472769,0.02220000169472769,0.02,5
2025-10-05T10:29:43.248284,embedding,anon,5,0,0.013600001693703234,0.013600001693703234,0.01,5
2025-10-05T10:29:43.251717,embedding,anon,5,0,0.018799997633323073,0.018799997633323073,0.02,5
2025-10-05T10:29:43.255468,embedding,anon,5,0,0.0461999952676706,0.0461999952676706,0.05,5
2025-10-05T10:29:43.258672,embedding,anon,5,0,0.015899997379165143,0.015899997379165143,0.02,5
2025-10-05T10:29:43.264930,embedding,anon,5,0,0.025000001187436283,0.025000001187436283,0.03,5
2025-10-05T10:29:43.269361,embedding,anon,5,0,0.01580000389367342,0.01580000389367342,0.02,5
2025-10-05T10:29:43.272856,embedding,anon,5,0,0.01599999814061448,0.01599999814061448,0.02,5
2025-10-05T10:29:43.281730,embedding,anon,5,0,0.015099998563528061,0.015099998563528061,0.02,5
2025-10-05T10:29:43.285409,embedding,anon,5,0,0.01780000457074493,0.01780000457074493,0.02,5
2025-10-05T10:29:43.288413,embedding,anon,5,0,0.04690000059781596,0.04690000059781596,0.05,5
2025-10-05T10:29:43.292674,embedding,anon,5,0,0.016500001947861165,0.016500001947861165,0.02,5
2025-10-05T10:29:43.299627,embedding,anon,5,0,0.015300000086426735,0.015300000086426735,0.02,5
2025-10-05T10:29:43.303242,embedding,anon,5,0,0.019999999494757503,0.019999999494757503,0.02,5
2025-10-05T10:29:43.308892,embedding,anon,5,0,0.018200000340584666,0.018200000340584666,0.02,5
2025-10-05T10:29:43.316227,embedding,anon,5,0,0.015899997379165143,0.015899997379165143,0.02,5
2025-10-05T10:29:43.418912,embedding,anon,20,0,0.03190000279573724,0.03190000279573724,0.03,20
